id,word_id,word,mpfpm
01995dcd-9ed3-70c3-6ede-0b9ffa0736f8,019936d0-9618-7036-48c8-11fbb69be9b9,abs,3.87338
01995dcd-9edc-7036-2519-0df9b49bebc5,0199279a-52cd-7064-ab2d-e0d99e8adba8,abscissa,0.290449
01995dcd-9eee-701c-3bd3-70b745353879,01992798-6f24-7047-58e4-6964bb792f80,absence,28.5078
01995dcd-9ef7-70b6-2596-80c1420968eb,01992797-1a3f-70e2-42a3-6a2b997ca0ac,absent,21.0188
01995dcd-9f01-7062-28a2-b49efb0f588b,0199279a-531a-7008-28b0-f9cb0ee655f8,absentee,0.386598
01995dcd-9f07-70b1-d209-b77b40d25a4a,019927a0-8e06-706b-8868-6ff2705a722e,absenteeism,0.290449
01995dcd-9f11-7068-2994-69515bd61d11,0199279a-5323-706f-99ae-9e0c61c3ab0f,absently,2.02473
01995dcd-9f18-70ff-c5e0-0ea923b62596,019927a2-4a67-70c1-3ceb-e3acb58681f1,absentminded,0.141018
01995dcd-9f1f-7080-bf3a-e5ce56465bf6,019927a4-3277-70ed-2e1f-1301cf07b985,absentmindedly,0.360958
01995dcd-9f29-70bb-c9ba-47363878b00a,01992798-6f36-70d6-be33-c542f91b9ab0,absinth,0.0705091
01995dcd-9f30-7022-8d5a-1b7b16fdb17e,0199279a-5329-704a-457d-a1af87986120,absinthe,0.457107
01995dcd-9f37-7065-7f4a-f8f9f7e79d5f,0199279a-532e-707e-16f6-8ad179ea290d,absolute,35.4508
01995dcd-9f3e-7003-f4ba-c6b01f8c5f38,0199279e-931e-703e-15b1-36fd4d8aca58,absolutely,44.2888
01995dcd-9f46-70f9-382e-3da891dea394,019927a2-4a6c-7033-2e4e-fc011461ab32,absoluteness,0.580897
01995dcd-9f5b-70fc-30fd-61f08ef72bef,0199279e-9326-7058-af67-f593014d7e8e,absolution,0.386598
01995dcd-9f64-702c-0ec5-ac114f59d20e,0199279e-9335-7040-2c1b-05c6d2c871df,absolutist,0.0480747
01995dcd-9f6a-70d1-ec28-06a730fc5ddb,01992798-6f3b-70a5-2ae2-edf91a96a36a,absolve,0.527117
01995dcd-9f71-7032-6a7e-389d6c441085,0199279a-5332-70c8-c376-04b376329b73,absolved,0.0480747
01995dcd-9f78-7068-7b2e-78ce9da87244,01992797-1a44-707f-76d3-bc35d38212d5,absorb,12.1337
01995dcd-9f7e-70fe-29d6-b0f2a8734607,0199279a-5360-704b-300e-b664d5fc703a,absorbed,11.5482
01995dcd-9f85-7051-808d-409c4aa24a8d,0199279e-9352-7025-cb88-4ad95e4f6e3a,absorbency,0.290449
01995dcd-9f8d-70e4-cc52-3516ccbd4c47,0199279c-7cd4-703a-8b0a-94c51b3cdc96,absorbent,0.31559
01995dcd-9f94-707d-9e9e-3d5906124832,0199279a-5367-70d3-70ba-526c2578e926,absorber,0.290449
01995dcd-9f9b-7023-1a1b-39cd543e3a6a,0199279c-7cdf-70a9-0313-55723acc4f29,absorbing,3.91567
01995dcd-9fa1-7063-b356-96eee2a286b6,0199279e-9357-70da-924e-cf2344e9c10a,absorption,4.42744
01995dcd-9fa9-70fc-caff-9f1fbc52670b,0199279e-9381-70ef-8fff-4e89c334bd14,absorptive,0.290449
01995dcd-9fbe-7004-f2af-96e1a38edeaa,01992798-6f49-7034-abbd-b0380b90adb4,abstain,1.24062
01995dcd-9fc4-70b8-9ce6-a99b0e751e39,0199279c-7ceb-70ce-6078-38b1cbe720ec,abstainer,0.0705091
01995dcd-9fcc-70c2-1f58-5cc5c4865410,0199279e-9391-7017-504a-81a8c8ef55dc,abstemious,0.141018
01995dcd-9fd2-7054-7347-0a5eb77939b1,0199279e-9398-704e-f3d6-562ad29b9104,abstention,1.45224
01995dcd-9fda-70cc-e929-11dc1af06118,0199279e-93a3-70da-357b-c66fd8eb108f,abstinence,0.739143
01995dcd-9fe1-7052-54af-6d172b925b10,0199279a-5376-7053-5bcf-f97046107c3d,abstract,11.5059
01995dcd-9fe8-7042-18b2-32e7edeacd43,0199279e-93a7-709e-6627-8f590e3e0a7a,abstracted,1.22389
01995dcd-9ff0-70ea-c931-9868400763da,019927a2-4a97-70b9-e550-df6d834bebba,abstractedly,0.211527
01995dcd-9ff7-701d-00ab-55ac5dcbe30d,019927a4-3289-7091-2b25-3bb6de336665,abstractedness,0.290449
01995dcd-a002-7098-d357-3b2403a326d5,019927a0-8e53-709d-2bff-7a689ac92047,abstraction,4.24696
01995dcd-a008-70b8-1955-5dd617ef683d,019927a4-3369-70ca-c168-c7a9fbeaa372,abstractionism,0.290449
01995dcd-a012-70fa-2cee-21dae1da9c7f,019927a0-8e59-7004-4034-43b6c5b7432b,abstractive,0.290449
01995dcd-a01e-70a8-cd09-c8cca6db5519,0199279e-93b3-70c7-fa8e-d68723170dfe,abstractly,0.290449
01995dcd-a026-707d-2544-e8b9e550e073,0199279a-537a-70be-00c8-e8323fa788b2,abstruse,0.141018
01995dcd-a02c-709e-bedc-12c9b634e2cd,01992797-1a4f-70f9-5de3-5c208f6c6ddf,absurd,12.2136
01995dcd-a033-705d-6b00-c1c699ab90cc,0199279c-7d1d-7054-a53b-3b78a5d02446,absurdity,3.58314
01995dcd-a039-704c-1ca6-ecaa8fce5954,0199279a-5380-70e3-5b1d-823274af0e3d,absurdly,0.886573
01995dcd-a040-7099-023e-3242b4bd95b4,0199279c-7d22-70f0-e195-459a3435708f,abundance,11.1518
01995dcd-a04f-70c6-c37c-2547f2e5a484,0199279a-538b-704a-4373-74ed479a2f1e,abundant,6.1357
01995dcd-a058-70ab-cbf7-735a68fbae76,0199279e-93ec-70d0-6ba6-ff082ece7c03,abundantly,3.40767
01995dcd-a061-7046-fe23-b41c70df0993,01992796-44fc-709e-4fae-79553e386036,abuse,11.3664
01995dcd-a067-70c3-1523-6ebd6adc0dad,01992797-1a5d-70c9-2d86-16dc0aa00125,abused,2.44899
01995dcd-a06d-703a-1cdd-006809f7b6aa,01992797-1a62-70b8-28a0-a7660b04f2b1,abuser,0.0961494
01995dcd-a076-7030-f32f-15da068db3d8,01992798-6f64-7046-2a01-89a9b28275c2,abusive,6.24346
01995dcd-a088-701e-11fa-b187903a728c,0199bf5b-4615-7079-2343-e6b8e75c1453,abuzz,0.0961494
01995dcd-a08f-7066-5c9c-f6fa021b833d,01992798-6f82-70aa-3612-b863c7bb5167,abysmal,1.06164
01995dcd-a095-70a8-92e1-b1d1049f137f,0199279c-7d37-707d-3dbd-faac702b8620,abysmally,0.0961494
01995dcd-a09b-7044-d86e-9bc0f06f5a77,01992796-4517-70e0-0c9c-eabdf698149d,abyss,5.69922
01995dcd-a0a1-7046-fb12-6ce534581c84,0199279e-93f2-709c-0544-458cf00c6dfb,abyssinian,0.0480747
01995dcd-a0aa-7042-bff6-8ee8de9d777e,019936a2-23ba-7040-84d4-987eaeeb8f0a,ac,0.144224
01995dcd-a0b1-7012-e12d-3fb6d0ee3850,01992797-1a83-70d1-3fcb-39bf0e0a0809,acacia,0.941855
01995dcd-a0b8-70e5-8c0e-a0f7f2d86160,01992798-6f9e-70ed-1290-9d61102caee1,academe,0.0480747
01995dcd-a0be-70ba-8467-782140dd9244,0199279a-53ee-7041-d66a-90953653fcf5,academia,0.0961494
01995dcd-a0c5-709f-51b6-9be7b3cadbea,0199279a-53f4-70d5-4af5-eab6cfe91fe3,academic,21.2504
01995dcd-a0cb-7001-4763-174d3e4dc7fd,019927a2-4aad-7007-4440-7380284af900,academically,1.45224
01995dcd-a0d1-709c-1597-b3bd98c1ffb8,01992798-6fa3-705b-26ab-e680ce853165,academy,8.26891
01995dcd-a0dc-709b-e08d-2511e549bcd2,01992797-1a9f-70dc-8817-db007238c530,accede,0.290449
01995dcd-a0ef-70e8-12a2-f3db6f9cbddd,0199279e-9466-70b4-29b2-00ec9b4482bf,accelerate,9.35651
01995dcd-a0f6-701d-f882-a4af8074c372,019927a0-8ebd-7056-1a80-35870687944e,accelerated,10.2062
01995dcd-a0fd-70f3-6935-ce6aa5fe072a,019927a2-4ad1-706d-00bb-a60e5375523a,acceleration,7.51042
01995dcd-a104-70bc-2eb3-f6b6ad413c6b,019927a0-8eca-700b-f6ae-869556f0b09f,accelerator,7.16616
01995dcd-a10b-7061-a822-b41d7802a121,019927a3-6a36-7023-883f-a1692b9a85cc,accelerometer,4.93763
01995dcd-a111-70c3-6dd9-f541632ebc23,01992797-1aa5-70a3-a038-366866c9b840,accent,34.2345
01995dcd-a118-707c-049e-0e6aea54e685,0199279a-544f-7076-3299-69420e826160,accented,2.90418
01995dcd-a120-70e4-e7d7-7ff54da24678,0199279c-7d96-7017-ee62-1e73e317cdb9,accenting,0.290449
01995dcd-a125-7085-3474-a7e893280ece,0199279c-7d9c-7039-f10a-60c2ac166cda,accentual,0.290449
01995dcd-a12c-70e0-f322-cfa8d948db6f,0199279e-946b-7034-ca56-4e87b90a0704,accentuate,0.798337
01995dcd-a133-709e-c606-cbe722f76e3f,01992797-1ab0-7018-b74d-5be25a1c7f25,accept,130.288
01995dcd-a13a-70f4-0748-55d012ec632f,019927a3-6a3b-706d-bc65-c8ba493f622e,acceptability,0.580897
01995dcd-a14c-70c0-33bf-2477e720ec3c,0199279e-9470-70ff-f1b8-c4ac1359848b,acceptable,22.764
01995dcd-a153-7068-5369-122379f459e0,0199279e-9475-702d-3fb5-ccddef159ac3,acceptably,0.141018
01995dcd-a15b-7056-0d41-1ed5ce8941ab,0199279e-947a-7004-cdf2-55d4253ec522,acceptance,24.1179
01995dcd-a162-7094-e3b2-d512da0cae42,019927a0-8ef3-7028-12e1-2f48de7edbce,acceptation,0.211527
01995dcd-a169-7040-7db2-04fce37bbe45,0199279a-5456-70bb-897d-d6b60e22842c,accepted,90.5267
01995dcd-a172-7022-d8d4-9b8be9ede5b3,0199279c-7dab-709b-ab87-a294fe3a2922,accepting,16.3702
01995dcd-a179-70ce-f046-90fd404cbbc3,01992797-1ab5-7040-d04e-1a98a988aabe,access,127.555
01995dcd-a180-709e-cd2a-6b98b7ccd7cf,019927a3-6a56-7018-4f46-6f5970256aa5,accessibility,2.56566
01995dcd-a188-7089-40a3-73555197003a,0199279e-9484-701b-07d3-0bbf98bade28,accessible,23.9654
01995dcd-a18e-7022-ff93-e1b0ccee407a,0199279c-7de0-70e9-87e9-f81fb11866b5,accession,2.98132
01995dcd-a195-70a0-b29b-f1e39e6d4926,0199279c-7de9-70d8-677a-2e78cea0b4a5,accessory,7.96349
01995dcd-a19b-70e5-0773-2d8616e01df4,0199279a-54a4-705d-dc34-729fc3f37983,accident,31.0294
01995dcd-a1a1-706b-3ae3-c11c491bab08,0199279e-94b9-70c2-875d-3d19c9a0c6fd,accidental,5.77623
01995dcd-a1b6-7027-abe4-739388f0169e,019927a2-4b07-7009-412b-14e53d84dbbe,accidentally,18.9019
01995dcd-a1be-70d6-5421-a9eda46f3eea,01992798-7007-7041-290c-c3aa082bc247,acclaim,2.0688
01995dcd-a1c4-70d7-75c5-7d212f8719e6,019927a0-8f23-7025-8f5b-1e8644c200ba,acclamation,0.360958
01995dcd-a1cb-7034-5406-239ca668173e,019927a0-8f3b-7041-81c4-524d8ace6696,acclimatize,0.0480747
01995dcd-a1d0-70f0-f808-422f283aacad,0199279a-54b0-70c1-73fa-88bd173ff715,accolade,0.628972
01995dcd-a1d6-705e-d0f5-5ae5695e9df7,019927a0-8f53-7096-3443-b2b264e13773,accommodate,7.33924
01995dcd-a1e9-70fe-1057-859457f4c2ee,019927a3-6a68-7082-e5f4-14886c865c37,accommodating,1.30031
01995dcd-a1f7-7060-185a-784a09527f83,019927a3-6a6d-7002-65f5-981bbd62b564,accommodation,2.50638
01995dcd-a205-7016-e32d-3996449416b3,019927a3-6a72-70d6-0184-924dcb13febd,accommodative,2.20913
01995dcd-a215-703e-1fe0-067c5a4f7e88,019927a0-8f59-709b-ae94-dd944fcf2033,accompanied,18.8804
01995dcd-a2f2-702f-520e-527039cd574b,019927a3-6a7f-7059-2dd6-aad115f79506,accompaniment,4.76025
01995dcd-a2fa-7075-66a0-efcb2a71b63e,019927a0-8f66-7053-fdfa-eaa681925a0c,accompanist,0.290449
01995dcd-a301-7015-b030-e0d071c89387,0199279c-7e1e-7021-10ed-7376f76f4920,accompany,5.43521
01995dcd-a30f-70ec-0557-a63620fe94ec,019927a2-4b54-70cd-04ae-59b57f5d5590,accompanying,12.4513
01995dcd-a316-70e0-9d73-67aa1f9db3ac,0199279e-94df-7066-c8b7-3b0463e13d91,accomplice,1.17702
01995dcd-a31c-7040-3d73-874ce597438d,0199279e-94e4-701e-e213-b860b6711105,accomplish,12.8752
01995dcd-a324-70f7-2cf8-53b79eeecf41,019927a2-4b5e-7017-c596-9d52c3d9f643,accomplished,24.109
01995dcd-a32d-70d8-76c5-780bd0ed333a,019927a4-33b3-7086-8506-90c0100f1c5f,accomplishment,4.21553
01995dcd-a33a-7087-f638-39749aa87a6c,01992797-1aba-70b6-568c-bb02dc45c406,accord,109.587
01995dcd-a343-70ad-1e90-78a5d43384fe,0199279e-94f0-707b-637f-50167d307bd7,accordance,11.4032
01995dcd-a34b-7068-111c-596a09ed8ae8,0199279c-7e3c-70fd-24bb-3d014f89bf20,accordant,0.141018
01995dcd-a354-70ed-e7be-02d213ec6020,0199279c-7e45-708e-afc1-b95a99f0e7b0,according,198.793
01995dcd-a35b-707d-14eb-5f185c8480f6,019927a0-8f87-7095-d670-af1c7e212d80,accordingly,8.86531
01995dcd-a367-704d-a241-61228945bee8,0199279c-7e4a-70be-a5fe-0933e7e7d264,accordion,2.27521
01995dcd-a373-704e-cf23-40d97bdfecfd,01992797-1abf-70d1-05a8-381ff46a35ca,accost,0.118584
01995dcd-a37a-702e-f22d-0ec096ad9f13,019927a2-4b73-7019-e840-86e1d58311cc,accouchement,0.0705091
01995dcd-a381-7086-6565-cbcb9483d6a4,0199279e-951e-70de-3e9d-56da3eab9e15,accoucheur,0.0705091
01995dcd-a388-70b1-8aa0-81a7c2d4e1e7,01992798-7022-7073-e935-4cde75acfff6,account,196.727
01995dcd-a38f-70e1-b2d7-1f16100f1a57,019927a4-33be-7086-8402-807be713aa18,accountability,1.20987
01995dcd-a39a-7064-f28d-ecf70c5a9f0d,019927a0-8f8c-70fa-62fd-c9fa86afd930,accountable,1.25174
01995dcd-a3ac-7065-d2ec-26f96c30aed8,0199279e-9523-708d-85f4-33262546f1e4,accountant,1.20587
01995dcd-a3b2-702f-6362-c4ab0c3b025c,0199279e-952f-70e0-18d7-eb139dda6b88,accounting,45.7157
01995dcd-a3ba-70c5-c68e-76a6dc5a2ed8,019927a3-6ab5-7046-b9cd-d4bd37dba5a8,accreditation,2.03314
01995dcd-a3c3-70ae-de4c-e4922d2a4cfe,0199279e-953e-707b-adee-a36308fddc55,accredited,0.896487
01995dcd-a3ce-7014-6ad5-eb19be6bdc0c,0199279c-7e6e-708e-1ce3-1adaf7426639,accretion,0.941855
01995dcd-a3e2-70a8-25c1-566b1427872d,01992798-702b-70d4-43d4-5840364febab,accrual,8.52092
01995dcd-a3e9-704f-0323-a4ce1a182a8c,01992797-1ad7-7053-4355-e26b72f988bb,accrue,1.1583
01995dcd-a3f1-703c-89f8-3f53e2708d70,01992798-703f-7098-f4ff-1d959426039c,accrued,6.76349
01995dcd-a402-7088-5b30-ddc53fede5b3,019927a3-6abf-70ef-3e6b-5f99e29e715d,acculturation,0.290449
01995dcd-a411-70d2-0089-adc9e82a1b0c,0199279e-95a2-701f-8e6b-6ad2dee1c94b,accumulate,1.69162
01995dcd-a418-70ea-6f6e-d7ea0f8e984e,019927a0-8fcd-7025-0ccb-d5c96fd0c466,accumulated,11.4801
01995dcd-a420-70bd-c9b9-3f1096bff89b,019927a2-4bbc-708d-d688-272a5e5aa93e,accumulation,5.30321
01995dcd-a427-7021-d3bb-31c442fd2be2,0199279a-5518-7062-710d-f08ae0c63bd9,accuracy,12.0853
01995dcd-a430-70e9-e8cb-43edd873b840,0199279a-551d-708b-2b37-9339644a4888,accurate,17.9806
01995dcd-a439-701a-bf6e-e9449b394dd9,0199279e-95ad-7004-b994-b8de2d46d866,accurately,16.9014
01995dcd-a440-7053-1674-05bc9ddd7dda,0199279a-5523-70d1-7e02-92d678d5c456,accursed,2.79793
01995dcd-a448-70c9-6189-8b1df2641f6e,01992798-7050-70ad-58b4-7a46f2e8b4cc,accurst,0.0705091
01995dcd-a44f-70c8-a1cb-1404da357bcb,0199279e-95d8-7000-8080-028bb0cffb7c,accusation,2.41444
01995dcd-a455-7084-3681-e4f312815110,01992797-1ade-7012-2a9e-9615a7031c82,accuse,5.65414
01995dcd-a45c-705f-ab3a-23029f16929a,01992798-705b-7011-d4f0-363f983c664a,accused,22.0004
01995dcd-a46b-704a-a660-ef8df31aa9fe,01992798-705f-7040-6331-cb6494b6d60c,accuser,0.330111
01995dcd-a477-70fd-f6d8-5932f01dbe63,0199279a-5562-70d7-47df-87078dacb68c,accusing,4.30536
01995dcd-a47e-70b2-5592-dd996737e0bc,0199279e-95eb-7092-85e2-deadcaeb3857,accusingly,0.580897
