id,word,is_banned
0199277f-559a-70c2-1c46-0a62ccd6cc79,lag,0
0199277f-55ce-70fa-7a71-c896962e252e,lam,0
0199277f-55f3-7077-cc96-8af21aad1562,lap,0
0199277f-562a-70ac-3814-bc6ff88acc60,las,0
0199277f-5657-707d-4e12-71fda12e0384,lat,0
0199277f-5686-708b-2d41-bdee726fd4d9,law,0
0199277f-56ae-70c3-450e-793290396f82,lax,0
0199277f-56e2-703d-aba1-23ce9ca258d4,lay,0
0199277f-5718-701b-0be9-6b5d8fb4d717,led,0
0199277f-5747-70ef-683b-effd21af0b2a,lee,0
0199277f-5787-70b0-f5b7-b45fc1aa0f4e,leg,0
0199277f-57c2-705a-da31-687511f69c29,lei,0
0199277f-57f6-70f9-6610-2173dcf63837,lek,0
0199277f-582e-706c-7815-01c5d5ded79b,leo,0
0199277f-5889-7080-afec-900b8a8f2d37,let,0
